,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
3,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Sweet Life,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/106248180/106248180.lrc,3
3,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Sierra Leone,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/108333198/108333198.lrc,3
3,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Fertilizer,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/15264238/15264238.lrc,3
3,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Thinkin Bout You,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/15264233/15264233.lrc,3
3,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Start,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/15264224/15264224.lrc,3
3,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Just A Kiss,Lady Antebellum,,http://musicdata.baidu.com/data2/lrc/13882286/13882286.lrc,3
3,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Yoü And I,Lady Gaga,,http://musicdata.baidu.com/data2/lrc/13884253/13884253.lrc,3
3,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Honey Bee,Blake Shelton,,http://musicdata.baidu.com/data2/lrc/13885518/13885518.lrc,3
3,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Paradise,Coldplay,,http://musicdata.baidu.com/data2/lrc/27946726/27946726.lrc,3
3,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Dearest,The Black Keys,,http://musicdata.baidu.com/data2/lrc/13883897/13883897.lrc,3
3,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Moves Like Jagger,Maroon 5,,http://musicdata.baidu.com/data2/lrc/13883974/13883974.lrc,3
3,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Pumped Up Kicks,Foster The People,,http://musicdata.baidu.com/data2/lrc/13884608/13884608.lrc,3
3,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Mean,Taylor Swift,,http://musicdata.baidu.com/data2/lrc/247102304/247102304.lrc,3
3,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Rolling In The Deep,Adele,,http://musicdata.baidu.com/data2/lrc/33949133/33949133.lrc,3
