,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
7,《Arista Heritage Series: Thompson Twins》,SONY MUSIC,1999-10-26,婚礼,场景,Lay Your Hands On Me,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/12606758/12606758.lrc,7
7,《Arista Heritage Series: Thompson Twins》,SONY MUSIC,1999-10-26,婚礼,场景,Hold Me Now,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/9097315/9097315.lrc,7
8,"《Love, Lies And Other Strange Things: Greatest Hits》",SONY MUSIC,1996-10-12,婚礼,场景,Get That Love,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/9097315/9097315.lrc,8
8,"《Love, Lies And Other Strange Things: Greatest Hits》",SONY MUSIC,1996-10-12,婚礼,场景,King For A Day,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/12606740/12606740.lrc,8
8,"《Love, Lies And Other Strange Things: Greatest Hits》",SONY MUSIC,1996-10-12,婚礼,场景,Lay Your Hands On Me,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/12606739/12606739.lrc,8
8,"《Love, Lies And Other Strange Things: Greatest Hits》",SONY MUSIC,1996-10-12,婚礼,场景,The Gap,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/12606739/12606739.lrc,8
8,"《Love, Lies And Other Strange Things: Greatest Hits》",SONY MUSIC,1996-10-12,婚礼,场景,You Take Me Up,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/12606739/12606739.lrc,8
8,"《Love, Lies And Other Strange Things: Greatest Hits》",SONY MUSIC,1996-10-12,婚礼,场景,Hold Me Now,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/9097314/9097314.lrc,8
8,《Our Town - The Greatest Hits》,SONY MUSIC,1994-04-13,婚礼,场景,I'Ll Never Fall In Love Again,Deacon Blue,,http://musicdata.baidu.com/data2/lrc/12606689/12606689.lrc,8
8,"《Love, Lies And Other Strange Things: Greatest Hits》",SONY MUSIC,1996-10-12,婚礼,场景,Love On Your Side,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/12606689/12606689.lrc,8
