,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
20,《问情》,通力唱片,2016-06-12,新歌,热门,问情,天籁天,,http://musicdata.baidu.com/data2/lrc/841f4eaf3c5b28edfd29b68570395729/266805717/266805717.lrc,20
20,《真实的色彩》,魔音唱片,2016-06-03,新歌,热门,真实的色彩,蒋婴,,http://musicdata.baidu.com/data2/lrc/fa07255e86d3cf467355435afb846f02/271975153/271975153.lrc,20
20,《我的爱一直守在你的身旁》,华月文化,2016-06-07,新歌,热门,雨中等你,张德龙,,http://musicdata.baidu.com/data2/lrc/df51665a41b2dda054782cd01af6b959/271979639/271979639.lrc,20
20,《感谢我的朋友圈有你》,金丝美文化,2016-06-06,新歌,热门,感谢我的朋友圈有你,余洋,,http://musicdata.baidu.com/data2/lrc/6471e29a639afb52373ddf9ca50174fd/266263888/266263888.lrc,20
20,《 这一生只牵你的手》,爱琴海文化,2016-06-15,新歌,热门,望着月亮,贡尕达哇,,http://musicdata.baidu.com/data2/lrc/452bff923fa04c7cfe03c75db6066508/266878383/266878383.lrc,20
20,《心有花开》,木南十一,2016-06-06,新歌,热门,Jerry Jerry,小娟&山谷里的居民,,http://musicdata.baidu.com/data2/lrc/f29eb597ed19aa5c277fa5fc6326adc5/267334663/267334663.lrc,20
20,《我美一直播》,凤凰涅盘,2016-06-01,新歌,热门,我美一直播,许嘉文,,http://musicdata.baidu.com/data2/lrc/3153ffbaac14bd6ddd1519dabc00019d/266263780/266263780.lrc,20
21,《それぞれの椅子 (TYPE-A)》,SONY MUSIC,2016-05-25,新歌,热门,隙間,乃木坂46,,http://musicdata.baidu.com/data2/lrc/3153ffbaac14bd6ddd1519dabc00019d/266263780/266263780.lrc,21
21,独立民谣,SONY MUSIC,2016-05-25,新歌,热门,想你们陪我____麦宝五周岁留念,T榜,,http://musicdata.baidu.com/data2/lrc/6fa905e669cc3e44575e21a37df44a1f/267061009/267061009.lrc,21
21,《隔壁老王》,魔音唱片,2016-06-15,新歌,热门,隔壁老王,王钰钧,,http://musicdata.baidu.com/data2/lrc/5667d281eb1cbeae031abbc98ee67d17/271978841/271978841.lrc,21
