,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
4,《Christmas in Vienna》,环球唱片,2014-06-17,英文儿歌,主题,Anonymous: Hirtenterzett (Tuet eilends erwachen) - Arr. H. Froschauer,"Uwe Christian Harrer,Wiener Sängerknaben,Familie Teufel",,http://musicdata.baidu.com/data2/lrc/aa7f466c675a1185d94d648d278e87cb/288834942/288834942.lrc,4
4,《Christmas in Vienna》,环球唱片,2014-06-17,英文儿歌,主题,Anonymous: Maria durch ein Dornwald ging - Arr. by Uwe Theimer,"Uwe Christian Harrer,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/aa7f466c675a1185d94d648d278e87cb/288834942/288834942.lrc,4
5,《Christmas in Vienna》,环球唱片,2014-06-17,英文儿歌,主题,Anonymous: Als Maria übers Gebirge ging (Magnifikat),"Uwe Christian Harrer,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/aa7f466c675a1185d94d648d278e87cb/288834942/288834942.lrc,5
5,《Christmas in Vienna》,环球唱片,2014-06-17,英文儿歌,主题,"Anonymous: Gegrüsst seist du, Maria","Uwe Christian Harrer,Wiener Sängerknaben,Familie Teufel",,http://musicdata.baidu.com/data2/lrc/aa7f466c675a1185d94d648d278e87cb/288834942/288834942.lrc,5
5,"《Mozart: Complete Edition Box 10: Missae, Requiem etc (11 CDs)》",环球唱片,2014-03-29,英文儿歌,主题,"Mozart: Missa brevis in C, K.220 ""Spatzenmesse"" - 1. Kyrie","Gerhard Eder,Peter Jelosits,Michael G. Gormley,Wiener Sängerknaben. Members,Chorus Viennensis,Uwe Christian Harrer,Wiener Symphoniker,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/aa7f466c675a1185d94d648d278e87cb/288834942/288834942.lrc,5
5,"《Mozart: Complete Edition Box 10: Missae, Requiem etc (11 CDs)》",环球唱片,2014-03-29,英文儿歌,主题,"Mozart: Mass in C, K.317 ""Coronation"" - 1. Kyrie","Gerhard Eder,Peter Jelosits,Michael G. Gormley,Chorus Viennensis,Uwe Christian Harrer,Wiener Sängerknaben,Wiener Sängerknabe (2),Wiener Sängerknabe (1),Wiener Symphoniker",,http://musicdata.baidu.com/data2/lrc/aa7f466c675a1185d94d648d278e87cb/288834942/288834942.lrc,5
5,《Angelic Voices- The Best of the Vienna Boys' Choir 天籁之声-维也纳童声合唱团精选》,Philips Records 飞利浦唱片,1999-01-12,英文儿歌,主题,"El Condor Pasa, traditional melody",Vienna Boys' Choir,,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288819683/288819683.lrc,5
5,《Angelic Voices- The Best of the Vienna Boys' Choir 天籁之声-维也纳童声合唱团精选》,Philips Records 飞利浦唱片,1999-01-12,英文儿歌,主题,"Cielito lindo, folk song",Vienna Boys' Choir,,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833600/288833600.lrc,5
5,《Angelic Voices- The Best of the Vienna Boys' Choir 天籁之声-维也纳童声合唱团精选》,Philips Records 飞利浦唱片,1999-01-12,英文儿歌,主题,Loch Lomond,Vienna Boys' Choir,,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833600/288833600.lrc,5
5,《Angelic Voices- The Best of the Vienna Boys' Choir 天籁之声-维也纳童声合唱团精选》,Philips Records 飞利浦唱片,1999-01-12,英文儿歌,主题,Scarborough Fair,Vienna Boys' Choir,,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833600/288833600.lrc,5
5,《Angelic Voices- The Best of the Vienna Boys' Choir 天籁之声-维也纳童声合唱团精选》,Philips Records 飞利浦唱片,1999-01-12,英文儿歌,主题,"Guantanamera (The Girl from Guantánamo), folk song",Vienna Boys' Choir,,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288832798/288832798.lrc,5
5,《Angelic Voices- The Best of the Vienna Boys' Choir 天籁之声-维也纳童声合唱团精选》,Philips Records 飞利浦唱片,1999-01-12,英文儿歌,主题,Now is the Hour,Vienna Boys' Choir,,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288832798/288832798.lrc,5
5,《Angelic Voices- The Best of the Vienna Boys' Choir 天籁之声-维也纳童声合唱团精选》,Philips Records 飞利浦唱片,1999-01-12,英文儿歌,主题,"Shenandoah, folk song",Vienna Boys' Choir,,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833471/288833471.lrc,5
5,《Angelic Voices- The Best of the Vienna Boys' Choir 天籁之声-维也纳童声合唱团精选》,Philips Records 飞利浦唱片,1999-01-12,英文儿歌,主题,The keeper would a-hunting go,Vienna Boys' Choir,,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833471/288833471.lrc,5
5,《Angelic Voices- The Best of the Vienna Boys' Choir 天籁之声-维也纳童声合唱团精选》,Philips Records 飞利浦唱片,1999-01-12,英文儿歌,主题,"Garota de Ipanema, song (a.k.a.  The Girl from Ipanema )",Vienna Boys' Choir,,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833471/288833471.lrc,5
5,《Jose Carreras & Vienna Boys Choir：Ave Maria 何塞·卡雷拉斯与维也纳少年合唱团：圣母颂》,Philips Records 飞利浦唱片,Philips Records 飞利浦唱片,英文儿歌,主题,Pieta Signore,Vienna Boys' Choir,,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288819851/288819851.lrc,5
5,《Jose Carreras & Vienna Boys Choir：Ave Maria 何塞·卡雷拉斯与维也纳少年合唱团：圣母颂》,Philips Records 飞利浦唱片,Philips Records 飞利浦唱片,英文儿歌,主题,Jesus bleibet meine Freude,Vienna Boys' Choir,,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288822973/288822973.lrc,5
5,"《Children'S Favorites, Vol. 1》",环球唱片,2009-12-09,英文儿歌,主题,Down In The Valley,"Disneyland Children's Sing-Along Chorus,Larry Groce",,http://musicdata.baidu.com/data2/lrc/246659354/246659354.lrc,5
5,"《Children'S Favorites, Vol. 1》",环球唱片,2009-12-09,英文儿歌,主题,"Twinkle, Twinkle, Little Star","Disneyland Children'S Sing-Along Chorus,Larry Groce",,http://musicdata.baidu.com/data2/lrc/12587047/12587047.lrc,5
5,"《Children'S Favorites, Vol. 1》",环球唱片,2009-12-09,英文儿歌,主题,Dixie,"Disneyland Children'S Sing-Along Chorus,Larry Groce",,http://musicdata.baidu.com/data2/lrc/118207699/118207699.lrc,5
