,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
6,《Sax Idea》,"Orchard Enterprises NY,Inc.",1993-02-09,欧美经典,语言&地域,Cockeye's Song,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/66744514/66744514.lrc,6
6,《Twin Sons Of Different Mothers》,SONY MUSIC,1985-01-21,欧美经典,语言&地域,Twins Theme,"Dan Fogelberg,Tim Weisberg",,http://musicdata.baidu.com/data2/lrc/66744514/66744514.lrc,6
6,《Lenox Avenue Breakdown》,Koch Jazz,1978-02-14,欧美经典,语言&地域,Odessa,Arthur Blythe,,http://musicdata.baidu.com/data2/lrc/66744514/66744514.lrc,6
6,《Volume I》,SONY MUSIC,1998-12-16,欧美经典,语言&地域,Fear Of Pop,Fear of Pop,,http://musicdata.baidu.com/data2/lrc/66744514/66744514.lrc,6
6,《Don'T Get Me Wrong》,SONY MUSIC,1998-09-20,欧美经典,语言&地域,Armed With A Broken Heart,frances black,,http://musicdata.baidu.com/data2/lrc/66744514/66744514.lrc,6
6,《Don'T Get Me Wrong》,SONY MUSIC,1998-09-20,欧美经典,语言&地域,A Kiss Doesn'T Make It Right,frances black,,http://musicdata.baidu.com/data2/lrc/66744514/66744514.lrc,6
6,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,September Morn',Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/66744514/66744514.lrc,6
6,"《Murder, Misery And Then Goodnight》",4AD,1998-10-26,欧美经典,语言&地域,Mama's Gonna Buy,Kristin Hersh,,http://musicdata.baidu.com/data2/lrc/639b2b8eb772a9d515b9cc45afddc2eb/544367880/544367880.lrc,6
6,《Y2k the Album (Deluxe Version)》,"Orchard Enterprises NY,Inc.",2000-01-01,欧美经典,语言&地域,On the Real,"Cormega,Havoc,Screwball",,http://musicdata.baidu.com/data2/lrc/639b2b8eb772a9d515b9cc45afddc2eb/544367880/544367880.lrc,6
7,《Sounds Of Wood & Steel Ii》,SONY MUSIC,1999-02-07,欧美经典,语言&地域,Rusticity,Dan Crary,,http://musicdata.baidu.com/data2/lrc/639b2b8eb772a9d515b9cc45afddc2eb/544367880/544367880.lrc,7
7,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,Smoke Gets In Your Eyes,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/639b2b8eb772a9d515b9cc45afddc2eb/544367880/544367880.lrc,7
7,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,Alone Again,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/639b2b8eb772a9d515b9cc45afddc2eb/544367880/544367880.lrc,7
7,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,Blade Runner Blues,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/639b2b8eb772a9d515b9cc45afddc2eb/544367880/544367880.lrc,7
7,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,The Coldest Days Of My Life,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/639b2b8eb772a9d515b9cc45afddc2eb/544367880/544367880.lrc,7
7,《Deep》,Beggars Banquet,1989-05-01,欧美经典,语言&地域,Cuts You Up,Peter Murphy,,http://musicdata.baidu.com/data2/lrc/94ed49bd08d309ece01bf9191a507a3b/544274431/544274431.lrc,7
7,《Silent Weapons For Quiet Wars》,"Orchard Enterprises NY,Inc.",1997-08-05,欧美经典,语言&地域,Clash of the Titans,Killarmy,,http://musicdata.baidu.com/data2/lrc/94ed49bd08d309ece01bf9191a507a3b/544274431/544274431.lrc,7
7,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,Run To Me,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/94ed49bd08d309ece01bf9191a507a3b/544274431/544274431.lrc,7
7,《Pavarotti & Friends For The Children Of Guatemala And Kosovo》,环球唱片,1999-09-01,欧美经典,语言&地域,We Are The World,"Renato Zero,Mariah Carey,Lionel Richie,Gloria Estefan,Joe Cocker,Ricky Martin,B.B. King,Zucchero,Luciano Pavarotti",,http://musicdata.baidu.com/data2/lrc/107111517/107111517.lrc,7
